Job Title,Company Name,Job Description,Location,Employment Type,Query_Value,Posted Scraped,Posted On,Updated Scraped,Updated On,Company Link,From Total Job Count
Automation Architect,Qualibar,"Job Title: Automation Architect Position: Full Time Client: PWC Location: Remote//Remote/Hybrid  Description: Experience in creation of application specific test strategy and Automation test plan Expertise in creation / maintenance of Test Automation framework (Hybrid / TDD / BDD) from scratch Expertise in creation of API / UI Automated test scripts using Selenium with Java & RestAPI/SoapUI  Exposure and experience in Katalon, Parasoft and Azure ADO are added advantage Hands on experience in del","Dallas, TX, USA",Full-time,Data Internship,60+ days ,2024-03-05 03:12:50.544550,19 hours ago ,,https://www.dice.com/company/91132260?companyname=Qualibar,146
Kafka Admin,Galax-Esystems Corp,"Role Kafka Tech Admin Location: Remote Duration:6-12 Months Job Responsibility Primary responsibility of Confluent Platform Administrator will be to build, test and maintain Kafka Cluster and its eco-system which is deployed to run Data Streaming use cases for various business units Experience Overall 5+ years of experience out of which 2+ years around Confluent Platform administration Mandatory Job Requirements Manage single and multi-node Kafka cluster deployed on VM, Docker and Kubernetes Con","Dallas, TX, USA","Contract, Third Party",Data Internship,13 hours ,2024-05-03 14:12:50.544550,,,https://www.dice.com/company/10230239?companyname=Galax-Esystems%20Corp,146
Sr Java Developer,Caprus IT Inc.,"Job Title: Sr. Java Developer or Full Stack Java/React developer. Location: Frisco, TX (Onsite) Duration: Contract (W2) / Fulltime 10+ Years of IT Experience is must  Roles and Responsibilities Writing well-designed, testable, and efficient code.Providing code documentation and other inputs to technical documents.Supporting continuous improvement by investigating alternatives and new technologies and presenting these for architectural review.Troubleshooting and debugging to optimize performance.","Dallas, TX, USA",Full-time,Data Internship,16 days ,2024-04-18 03:12:50.544550,14 hours ago ,,https://www.dice.com/company/10297302?companyname=Caprus%20IT%20Inc.,146
Jr. UI Developer (entry level/Intern) 1 to 3 years of experience.,New Jersey Tech Systems LLC,"New Jersey Tech Systems is a leader in the industry by offering high-technology solutions that save on overall time and cost. We do this by providing scalable support for clients entire project needs that are effective, affordable, and easy to understand. - Location: Princeton, NJ - Salary: $50,000 - $60,000. - Visa sponsorship is available for qualified employees. - *No experience is required but better to have. - 100% remote. - Contact details: | Knowledge and Skills: Exposed to and/or experie","Dallas, TX, USA",Full-time,Data Internship,4 days ,2024-04-30 03:12:50.544550,4 days ago ,,https://www.dice.com/company/90979221b?companyname=New%20Jersey%20Tech%20Systems%20LLC,146
Full-Stack Developer (entry level/Intern) 1 to 3 years of experience.,New Jersey Tech Systems LLC,"New Jersey Tech Systems is a leader in the industry through offering high-technology solutions that save on overall time and cost. We do this by providing scalable support for clients' entire project needs that are effective, affordable, and easy to understand. Location: Princeton, NJ. Salary: $50,000 - $60,000 Visa sponsorship is available for qualified employees. *No experience is required but better to have. - 100% remote. - Contact details: | Knowledge and Skills Knowledge of creating front-","Dallas, TX, USA",Full-time,Data Internship,4 days ,2024-04-30 03:12:50.544550,4 days ago ,,https://www.dice.com/company/90979221b?companyname=New%20Jersey%20Tech%20Systems%20LLC,146
"MS SQL Developer (SSIS/ SSRS) -Dallas/ Plano, TX- contract(Onsite)",Apexon,"MS SQL Developer (SSIS/ SSRS) -Dallas/ Plano, TX- contract (Onsite)  The Database Developer will be responsible for creating and maintaining database software to meet functional, performance, and availability goals. Additionally, the developer will be expected to support peers, follow standards, and make technical recommendations. ESSENTIAL DUTIES AND RESPONSIBILITIES include the following.  Other duties and tasks may be assigned. Perform in an independent capacity and set a strong example for o","Dallas, TX, USA","Contract, Third Party",Data Internship,1 day ,2024-05-03 03:12:50.544550,,,https://www.dice.com/company/tecnos?companyname=Apexon,146
big data engineer,Lincoln Softtech LLC,"ob Title:Azure Data Engineer Onsite - Dallas,TX and Chicago,IL Need Only Locals  Send 12+ Profiles only  Experience working with and extracting value from large, disconnected and/or unstructured datasets Demonstrated ability to build processes that support data transformation, data structures, metadata, dependency and workload management Strong interpersonal skills and ability to project manage and work with cross-functional teams Advanced working SQL knowledge and experience working with relati","Dallas, TX, USA","Third Party, Contract",Data Internship,15 days ,2024-04-19 03:12:50.544550,4 days ago ,,https://www.dice.com/company/91138517?companyname=Lincoln%20Softtech%20LLC,146
Java Microservices Lead/Developer,Photon Interactive UK Limited,"Greeting Everyone! Hope you are staying safe. We are looking for a Java Microservices Lead/Developer to join our digital platform team for new initiatives. Who are we? For the past 20 years, we have powered many Digital Experiences for the Fortune 100. Since 1999, we have grown from a few people to more than 5000 team members across the globe that are engaged in various Digital Modernization. For a brief 1 minute video about us, you can check ;/p>What are we looking for? A candidate should have","Dallas, TX, USA",Full-time,Data Internship,11 days ,2024-04-23 03:12:50.544550,9 days ago ,,https://www.dice.com/company/10462843?companyname=Photon%20Interactive%20UK%20Limited,146
Mid Level. Java Developer - Remote,CoppelTech,"Looking for a Mid level Java developer with atleast 6 years of experience on following skills :- Responsibilities: Design, develop, and maintain high-quality Java applications and services.Collaborate with product owners, business analysts, and other stakeholders to gather and refine requirements.Translate business requirements into technical specifications and architectural designs.Implement best practices for software development, including code reviews, testing, and documentation.Troubleshoot","Dallas, TX, USA","Contract, Third Party",Data Internship,4 days ,2024-04-30 03:12:50.544550,,,https://www.dice.com/company/91141956?companyname=CoppelTech,146
Strategic Sales Lead,RisamSoft Inc,"As the Strategic Sales Lead, you will oversee the entire sales cycle, from pipeline creation and opportunity qualification to securing deals with new clients tailored to the industry. Working closely with our leadership, advisory team, and technical experts, you will devise strategies to ensure optimal outcomes throughout the sales process. Key Duties and Responsibilities: Collaborate with leadership, technical teams, and advisors to develop a sales strategy that exceeds targets, builds a robust","Dallas, TX, USA",Full-time,Data Internship,19 days ,2024-04-15 03:12:50.544550,,,https://www.dice.com/company/91112109?companyname=RisamSoft%20Inc,146
Data Engineer (8 Openings),Trigint Solutions,"Required Skills:  +10 years in Data Engineering and Analytics Expertise in data analytical skills and handling big data along with real time streaming. Graph Ontology and semantic modeling with GraphQL or SPARQL experience is a must Proactive, self-driven, works independently and collaborates well. Expertise in Python, Pyspark Use of databricks is a must.","Dallas, TX, USA",Contract,Data Internship,2 days ,2024-05-02 03:12:50.544550,,,https://www.dice.com/company/90999304?companyname=Trigint%20Solutions,146
Data Scientist with Gen AI,Photon Interactive UK Limited,"Responsibilities: Hands on with LLMs (In previous projects) and worked on product development using LLMsExperience with Chat, IVR, Banking will be plusExp with Speech to Text using Whisper/Google TTS etc.,Handson experience with Vector Database & Graph DB (Pinecone, Milvus, Neo4j)Good understanding and experience using Transformer/Neural Network modelHands on experience using Open AI APIs, Open Source LLMs (Llama2, Mistral, Mixtral etc.,)Solid understanding on framework like Langchain, Haystack","Dallas, TX, USA",Full-time,Data Internship,1 day ,2024-05-03 03:12:50.544550,,,https://www.dice.com/company/10462843?companyname=Photon%20Interactive%20UK%20Limited,146
Python Developer - Tampa / Dallas - 3 days in office,Marlabs LLC,"Please email me your resumes @  ()or call me on my cell . Job Title: Python Developer Location: Dallas / Tampa  Duration: 6-12 months extendable  Job Description:  Build new applications with Python as the core in the AWS environmentRe-platform existing applications to a modern technology stack having Python / SQL / AWS /Containers etc.Maintain the existing applications and add user requested features and enhancementsWork closely with all project stakeholders to gather requirements, develop code","Dallas, TX, USA","Contract, Third Party",Data Internship,42 days ,2024-03-23 03:12:50.544550,21 days ago ,,https://www.dice.com/company/marlabnj?companyname=Marlabs%20LLC,146
Adobe Analytics Lead / Digital Analytics Lead - Must have 10+ years of experience,Photon Interactive UK Limited,"Adobe Analytics Lead / Digital Analytics Lead - Must have 10+ years of experience Onsite at Dallas, TX Job Summary: The Adobe Analytics Architecture Lead is a pivotal role, dedicated to driving the implementation and optimization of Adobe Analytics and Adobe Target. This position demands extensive project leadership and a deep understanding of Adobe platforms, aimed at enhancing data collection capabilities and user experience on our e-commerce platform to significantly boost conversions and sal","Dallas, TX, USA","Contract, Third Party",Data Internship,2 days ,2024-05-02 03:12:50.544550,,,https://www.dice.com/company/10462843?companyname=Photon%20Interactive%20UK%20Limited,146
IT Operations Research & Optimization Engineer,"InnoCore Solutions, Inc.","Requirements: 2+ years of experience with Java and commercial solvers (FICO Xpress, CPLEX, Gurobi)Must be familiar with at least 1 optimization language (IBM CPLEX, GUROBI, or FICO Xpress. FICO Xpress is preferred).2+ years of experience developing and implementing large scale optimization models using MIP and heuristicsDepth of knowledge in at least one OR skill area (e.g., optimization, simulation, statistics)Practical experience with data extraction, cleaning, and analysisDemonstrated aptitud","Dallas, TX, USA",Contract,Data Internship,2 days ,2024-05-02 03:12:50.544550,22 hours ago ,,https://www.dice.com/company/10120357?companyname=InnoCore%20Solutions%2C%20Inc.,146
UX Researcher,ResolveTech Solutions Inc.,"One of our direct clients looking for ""UX Researcher"" in Irving, TX. For this position we are looking candidates who can work at onsite 5 days a week. . Interested candidates please share your updated resume along with your details asap. Job id: 10779 Title: Sr UX Researcher Location: Irving, TX Duration: Long Term Start date: Immediate Work mode: 100% onsite Visa: Any Interview mode: First round online test screen Second round technical screen  Third round final with end client KEY RESPONSIBILI","Dallas, TX, USA","Contract, Third Party",Data Internship,1 day ,2024-05-03 03:12:50.544550,17 hours ago ,,https://www.dice.com/company/10368525?companyname=ResolveTech%20Solutions%20Inc.,146
UX Designer,"InnoCore Solutions, Inc.","Job Duties: Work across UX disciplines to take large, complex applications and transform them into simple, intuitive experiences. Conceptualize, prototype, present and deliver a variety of UX deliverables (personas, flows, research plans, test scripts, low and hi-fidelity mockups). Work with a cross-functional team using Agile methodology to define user stories and UX deliverables Influence design and product owner decisions based on UX best practices, design principles and research Collaborate","Dallas, TX, USA",Contract,Data Internship,2 days ,2024-05-02 03:12:50.560171,22 hours ago ,,https://www.dice.com/company/10120357?companyname=InnoCore%20Solutions%2C%20Inc.,146
Core Java Kafka Streaming Architect (Minimum 15+ Years experience),New York Technology Partners,"Job Title: Java Kafka Streaming (Minimum 15+ Years experience) Location: Dallas - Hybrid Position Type: Long Term Contract  Skill and experience required: 10+ years of technical experience building newly configured, and designed data-centric software solutionsAdvance level knowledge and use of Java 8+ w/experience using Multithreading, Collections, Streams API and functional programming, working on real enterprise projects.Minimum of one year working experience in developing cloud native streami","Dallas, TX, USA","Contract, Third Party",Data Internship,9 days ,2024-04-25 03:12:50.560171,17 hours ago ,,https://www.dice.com/company/10119106?companyname=New%20York%20Technology%20Partners,146
Azure Cloud/DevOps Engineer -  Lead,Astir IT Solutions,"Experience as a cloud/DevOps engineer with Strong scripting skills. Experience with Microsoft Azure cloud services, including IaaS and PaaS technologies. Experience with automation tools such as Azure DevOps, Ansible, Terraform, or Chef. Build and maintain CI/CD pipelines to enable delivery of cloud-native applications. Implement infrastructure as code to automate the deployment of infrastructure resources. Design and implement monitoring and logging solutions for the cloud environment. Collabor","Dallas, TX, USA","Third Party, Contract",Data Internship,60+ days ,2024-03-05 03:12:50.560171,12 hours ago ,,https://www.dice.com/company/10110032?companyname=Astir%20IT%20Solutions,146
IT Applications Delivery Manager,"InnoCore Solutions, Inc.","As an IT Applications Delivery Manager, your primary responsibilities are to provide thought leadership, analysis, transforming, modeling, mentoring, delivery, and product ownership for applications. You will be working closely with your business partner in understanding their needs and designing IT solutions that fit their needs. You will ensure the designed solutions are architecturally sound and are maintainable. You will collaborate with other product owners, leads, and architects on current","Dallas, TX, USA",Contract,Data Internship,2 days ,2024-05-02 03:12:50.560171,22 hours ago ,,https://www.dice.com/company/10120357?companyname=InnoCore%20Solutions%2C%20Inc.,146
SAP FICO with Pre-sales,Yash Technologies,"Company Description YASH Technologies is a 25+ year-young company with a goal to quadruple our revenue in the next 4 years. The kind of energy typical in a start-up, mixed with a strong foundation is what you will get to see at YASH today. As they say, what got you this far is not enough to get you to the next big milestone; and we are at that inflexion point. As a part of our growth plans, we are in the process of building on our strengths, while changing the way we operate internally and how w","Dallas, TX, USA",Full-time,Data Internship,24 days ,2024-04-10 03:12:50.560171,16 days ago ,,https://www.dice.com/company/10111847?companyname=Yash%20Technologies,146
Lead Fullstack Developer,Fusion Global Solutions,"Lead FullStack Engineer Irving, TX 12+ Months Required Qualifications: Bachelor s degree or foreign equivalent required from reputed institutions. At least 15 years of experience in Information Technology. At least 5 years of experience leading application development team (minimum 6 - 8 members) for AWS target environment (Web/Mobile/ Desktop applications) At least 5 years in JavaScript, Typescript At least 5 years in PHP, Python, VueJs or React At least 5 years in Microservice architecture Exc","Dallas, TX, USA","Contract, Third Party",Data Internship,14 days ,2024-04-20 03:12:50.560171,,,https://www.dice.com/company/91122985?companyname=Fusion%20Global%20Solutions,146
Python Developer,Photon Interactive UK Limited,"Python Developer Onsite role at Dallas, TX W2 role Responsibilities: Coordinating with development teams to determine application requirements.Writing scalable code using Python programming language.Testing and debugging applications.Developing back-end components.Integrating user-facing elements using server-side logic.Assessing and prioritizing client feature requests.Integrating data storage solutions.Coordinating with front-end developers.Reprogramming existing databases to improve functiona","Dallas, TX, USA",Full-time,Data Internship,24 days ,2024-04-10 03:12:50.560171,,,https://www.dice.com/company/10462843?companyname=Photon%20Interactive%20UK%20Limited,146
QA Test Automation engineer,ResolveTech Solutions Inc.,"MUST HAVE SPECIFIC KNOWLEDGE AND SKILLS 8+ years of overall QA testing experience. 3-4 years of hands-on experience with the ownership of software project testing: defining test strategy, writing test plans, designing and executing software tests, preparing test data, bug tracking, reporting. Heavily involved in end to end testing and back-end validations including database and API testing. Exceptional SQL and database querying skills. 3+ years of recent QA automation experience with tools such","Dallas, TX, USA",Contract,Data Internship,60+ days ,2024-03-05 03:12:50.560171,16 days ago ,,https://www.dice.com/company/10368525?companyname=ResolveTech%20Solutions%20Inc.,146
SAP FI/CO Consultant (hybrid),VLink Inc,"Hope you are doing good, We have very urgent role for SAP FI/CO Consultant for Plano, TX (Hybrid) role kindly have a look the requirement and revert me back with your updated. Role: SAP FI/CO Consultant Location: Plano, TX (Hybrid) Duration : 12 Months Our SAP S/4 HANA Implementation FI/CO Consultant will lead a team chartered with the implementation of SAP S/4 HANA. Duties include but may not be limited to: Educate local teams on basis SAP S/4 HANA Finance, Accounting and Controlling functional","Dallas, TX, USA",Contract,Data Internship,8 days ,2024-04-26 03:12:50.560171,,,https://www.dice.com/company/RTL109178?companyname=VLink%20Inc,146
SAP MM Functional consultant,Vrddhi Solutions LLC,"Position-SAP MM Functional consultant Location-onsite 2-3 days a week (Northfield) Visa: No OPT CPT Experience: 8+Years Duration-18m-2 years Job Description:  AP MM Functional Consultant Roles & ResponsibilitiesFacilitate the implementation and support of SAP MMPerform detailed analysis of complex business process requirements and provide appropriate system solutions; identify, interpret, validate and document customer requirementsFacilitate workshops to collect business requirementsMap client b","Dallas, TX, USA","Contract, Third Party",Data Internship,60+ days ,2024-03-05 03:12:50.560171,4 days ago ,,https://www.dice.com/company/91138338?companyname=Vrddhi%20Solutions%20LLC,146
"BA with Mortgage - no remote, 3 days in office",Marlabs LLC,"Please email me your resumes @  ()or call me on my cell . Job Title: BA- Mortgage / Onsite from Day one. NO REMOTE  Location: Irving, TX Duration: 6-12 months Detail Job Description: Experience in Mortgage domain mandatory Business System Analyst fulfills analyst activities specific to their department that are found in agile and traditional software development and process engineering organization. This role is responsible for leading discrete projects that are focused on creating efficiency wi","Dallas, TX, USA","Contract, Third Party",Data Internship,60+ days ,2024-03-05 03:12:50.560171,21 days ago ,,https://www.dice.com/company/marlabnj?companyname=Marlabs%20LLC,146
Angular Developer,"Innova Solutions, Inc","Innova Solutions is immediately hiring for an Angular Developer Position Type: Full-Time Contract Duration: 12+ months Location: Jersey City, NJ / Plano, TX (Onsite role in Hybrid Model 3 days onsite in a week) As an Angular Developer, you will: Top Skills Good UI expert- Angular and JavaScriptLooking for a good JavaScript expert- solid basic conceptsSenior guy, Angular 8+ - someone who has worked on large-sized projects.Upgrading from Angular 12- 16 right nowEducation: B.E, B. Tech/MCA; Experie","Dallas, TX, USA",Contract,Data Internship,42 days ,2024-03-23 03:12:50.560171,7 days ago ,,https://www.dice.com/company/10115307?companyname=Innova%20Solutions%2C%20Inc,146
BI Engineer :: Remote :: W2 Profiles Only,Aorton Inc,"Role : BI Analytics Engineer  Location: Remote Job Description: Six Month Expectations Contribute to the data pipeline process, creating new pipelines that further data availability on our BI platform Take ownership of portions of our data stack Proactively solve issues or errors within the data pipeline Take an active role in designing the future of our data pipeline or BI platforms Collaborate with the team on best practices and overall business strategy Take ownership of data office hours and","Dallas, TX, USA",Contract,Data Internship,1 day ,2024-05-03 03:12:50.560171,,,https://www.dice.com/company/91140841?companyname=Aorton%20Inc,146
Azure Databricks Engineer,SumasEdge Corporation,"Responsibilities: Hands on development and support of new or existing data applications.Work closely with business and analysts to understand data and business processes and make recommendations to clients as requested on best practices or long-term solutions to resolve current issues and also for future system designWorks closely with Application and Enterprise Architects to create/review low level implementation designs, understand high level data flow designs developed by data architects.Prov","Dallas, TX, USA","Contract, Third Party",Data Internship,2 days ,2024-05-02 03:12:50.560171,16 hours ago ,,https://www.dice.com/company/90859492?companyname=SumasEdge%20Corporation,146
Cloud Architect-Google Cloud Platform,Cloudpaths,"Looking for a Google Cloud Platform Engineer/Google Cloud Platform Developer for one of my direct clients in US. The client is neither looking for core data engineer nor DevOps/SRE. Required: - Experience in leading the architecture and design of complex cloud solutions on Google Cloud Platform (Google Cloud Platform) to meet business objectives and performance requirements.Experience in developing and implement data storage and management strategies on Google Cloud Platform, utilizing services","Dallas, TX, USA","Contract, Third Party",Data Internship,16 hours ,2024-05-03 11:12:50.560171,,,https://www.dice.com/company/91016258?companyname=Cloudpaths,146
Workday Prism Developer,HL Solutions LLC,"Workday Prism Developer  Expert in developing complex Workday Prism Pipelines and handling high volumes of data in and out of Workday Prism Analytics  Extensive hands-on experience in Prism Transformations such as Unpivot, Group by, Filter, Rank  Good understanding of Data Change Tasks (DCTs) to perform CRUD operations  Hands-on Experience in creating Custom Organizations, Base Data Sets, Derived Datasets  Able to understand business requirements, develop and deliver code in a fast-paced environ","Dallas, TX, USA","Third Party, Contract",Data Internship,19 hours ,2024-05-03 08:12:50.560171,,,https://www.dice.com/company/91089103?companyname=HL%20Solutions%20LLC,146
Role : Sr.Machine Learning Operations Engineer - Remote ( Full Time ),Radiantze,"Job Summary: Role : Sr.Machine Learning Operations EngineerRemoteFulltime  JD: As a Senior Machine Learning Operations (MLOps) Engineer, you will be instrumental in deploying robust, scalable machine learning solutions. You will ensure these are tailored to meet the expansive needs of CVS Health s varied healthcare services. This role demands a high level of proficiency in machine learning technologies and programming, coupled with rigorous vetting processes to maintain the highest standards of","Dallas, TX, USA","Full-time, Third Party",Data Internship,3 days ,2024-05-01 03:12:50.560171,,,https://www.dice.com/company/91140385?companyname=Radiantze,146
Neo4j Data Engineer,Incedo Inc,"Position: Neo4j Data Engineer Location: Pittsburgh, PA (Remote) Duration: Full time Qualifications Minimum 3+ years of working experience with knowledge graphs/graph databasesExpertise with Graph database technology especially Neo4JExpertise with Python, and related software engineering platforms/frameworksExperience in designing and building highly scalable Knowledge Graphs in productionExperience developing APIs leveraging knowledge graph dataExperience with querying knowledge graphs using a g","Dallas, TX, USA",Full-time,Data Internship,3 days ,2024-05-01 03:12:50.560171,,,https://www.dice.com/company/10476889?companyname=Incedo%20Inc,146
Mediation Developer with Digitalroute Experience at Remote locations,Accion Labs,"Job Title: Mediation Developer (Digital Route) Location: Remote Job Summary: We are seeking a talented and experienced Mediation Developer specializing in Digital Route to join our dynamic team. As a Mediation Developer, you will be responsible for designing, developing, and implementing mediation solutions using Digital Route Mediation platform. You will work closely with cross-functional teams to ensure seamless integration of mediation systems with various data sources and downstream systems.","Dallas, TX, USA","Contract, Third Party",Data Internship,19 hours ,2024-05-03 08:12:50.560171,,,https://www.dice.com/company/10428868?companyname=Accion%20Labs,146
"Oracle Fusion Developers - Financials, HCM and SCM- (Multiple Roles)",Orasys LLC,"Looking for Multiple Positions for Experienced Oracle Fusion Developers with the below Skills with the following Skills: With Expert level; Working Experience of Oracle Fusion Financials, HCM and SCM.Experience with OIC and Design and Develop Integrations.Experience with Reports and Reporting Solutions(BI/OTBI)Experience with HCM ExtractsExperience with HCM Fast Formulas (Payroll, Benefits, Absence and Time and Labor)Should be able work independently. Expert with Data Conversions. HCM Data Loade","Dallas, TX, USA",Full-time,Data Internship,9 days ,2024-04-25 03:12:50.560171,3 days ago ,,https://www.dice.com/company/RTX15035d?companyname=Orasys%20LLC,146
Mediation Developer (Digital Route),AmmaluIT,"Job Summary: We are seeking a talented and experienced Mediation Developer specializing in Digital Route to join our dynamic team. As a Mediation Developer, you will be responsible for designing, developing, and implementing mediation solutions using Digital Route Mediation platform. You will work closely with cross-functional teams to ensure seamless integration of mediation systems with various data sources and downstream systems. The ideal candidate will have a strong understanding of mediati","Dallas, TX, USA","Contract, Third Party",Data Internship,8 days ,2024-04-26 03:12:50.560171,,,https://www.dice.com/company/RTX1ce8c7?companyname=AmmaluIT,146
QNXT Claim Solutions Architect Lead,"Manage My Dream, LLC","Job position : QNXT Claim Solutions Architect Lead REMOTE VISA: ead NEED STRONG HEALTH EXPERIENCE Job Description: understands capitation models within the healthcare industry for all lines of business; understands how QNXT processes capitation; and will be able to help solution a capitation module that may leverage QNXT pieces but also supports an ""attribution"" model. Key responsibilities/qualifications for all positions include: Experience with commercial health plans; Able to conduct data ana","Dallas, TX, USA","Third Party, Contract",Data Internship,9 days ,2024-04-25 03:12:50.560171,,,https://www.dice.com/company/90979421?companyname=Manage%20My%20Dream%2C%20LLC,146
Machine Learning Engineer,Best High Technologies,"Job Description: We are seeking a talented Machine Learning Engineer with expertise in software engineering to join our team. As a Machine Learning Engineer, your primary responsibility will be to develop machine learning (ML) solutions that focus on technology process improvements. Specifically, you will be working on projects involving ML & Generative AI solutions for Technology & Data Management Efficiencies such as optimal cloud computing, knowledge bots, Software Code Assistants, Automatic","Dallas, TX, USA","Third Party, Contract",Data Internship,13 hours ,2024-05-03 14:12:50.560171,13 hours ago ,,https://www.dice.com/company/90979221?companyname=Best%20High%20Technologies,146
ML Engineer,Best High Technologies,"Job Description: We are seeking a talented Machine Learning Engineer with expertise in software engineering to join our team. As a Machine Learning Engineer, your primary responsibility will be to develop machine learning (ML) solutions that focus on technology process improvements. Specifically, you will be working on projects involving ML & Generative AI solutions for Technology & Data Management Efficiencies such as optimal cloud computing, knowledge bots, Software Code Assistants, Automatic","Dallas, TX, USA","Contract, Third Party",Data Internship,13 hours ,2024-05-03 14:12:50.560171,13 hours ago ,,https://www.dice.com/company/90979221?companyname=Best%20High%20Technologies,146
"Statistical Analysis System (SAS AML 4.2) - Toronto, Canada",Skysoft Inc,"Skills and Qualifications: Proven experience (3-5 years) in developing and implementing AML scenarios within the SAS AML 4.2 platform.In-depth knowledge of anti-money laundering concepts, regulations, and typologies.Strong proficiency in SAS programming, specifically for AML scenario development.Experience with data analysis and SQL queries for data extraction and manipulation.Familiarity with other AML technologies and tools is a plus (Actimize, Mantas, etc.).","Dallas, TX, USA","Contract, Third Party",Data Internship,3 days ,2024-05-01 03:12:50.575795,3 days ago ,,https://www.dice.com/company/91131645?companyname=Skysoft%20Inc,146
Tester/QA,"Digitek Software, Inc.","One of our clients is looking for the position of  Tester  based on following skills. The Tester is member of team which plans, constructs, and executes product tests, system tests, unit tests, load tests, volume tests, network tests as well as works with others for release control processes.100% Remote. No equipment provided. Tester 2 The Tester is a member of a team which plans, constructs, and executes product tests, system tests, unit tests, load tests, volume tests, network tests as well as","Dallas, TX, USA","Third Party, Contract",Data Internship,14 hours ,2024-05-03 13:12:50.575795,,,https://www.dice.com/company/digitek?companyname=Digitek%20Software%2C%20Inc.,146
Rhapsody EDI,Genome International Corp,"Job Description: As an EDI (Electronic Data Interchange) Software Developer specializing in Rhapsody and HL7, you will play a key role in designing, implementing, and maintaining EDI solutions tailored specifically for healthcare organizations. Your expertise in Rhapsody integration engine and HL7 standards will be essential in ensuring seamless data exchange between healthcare systems, improving interoperability, and enhancing patient care delivery. Responsibilities: Utilize Rhapsody integratio","Dallas, TX, USA",Contract,Data Internship,2 days ,2024-05-02 03:12:50.575795,1 day ago ,,https://www.dice.com/company/genwi001?companyname=Genome%20International%20Corp,146
WEB Analyst,Galax-Esystems Corp,"Web Analyst Local candidates in NJ/NY area are preferred. We can consider remote candidates who are willing to travel as well. Start Date: ASAP Required skills: * 5+ years of architecture experience within the digital web space * 5+ years  experience successfully leading cross functional teams and driving digital web projects from concept to launch * Experience documenting data model and flow diagrams * Advanced knowledge of web hosting technologies (.NET, Java, JavaScripting) and B2B with consu","Dallas, TX, USA","Contract, Third Party",Data Internship,2 days ,2024-05-02 03:12:50.575795,,,https://www.dice.com/company/10230239?companyname=Galax-Esystems%20Corp,146
LLM Hardware Design Developer,Efovinity Inc,"NO USC/ CANADA, ONLY INDIANS/ AFRICA100% REMOTE NO USC/ CANADA, ONLY INDIANS/ AFRICAExperience: 4+ YEARS Elevate hardware design's LLMs as a hardware design Developer  We're searching for an exceptional hardware design Developer to play a pivotal role in using the hardware design platform to generate the training data to enhance enterprise LLMs' capabilities. This unique position offers the chance to directly contribute to the sophistication of enterprise LLMs, ensuring they operate with unparal","Dallas, TX, USA","Third Party, Contract",Data Internship,8 days ,2024-04-26 03:12:50.575795,2 days ago ,,https://www.dice.com/company/91156797?companyname=Efovinity%20Inc,146
Oracle HCM Platform Support JD-- (Techno-Functional),Cyber Sphere LLC,"Oracle HCM Platform Support JD-- (Techno-Functional) Remote Long Term Contract Prior Experience of HCM Release Management for Oracle HCM components (EXTRACT, ALERT, BIP, Reports), Well versed with Oracle CSM & FSM tool for automated Release ManagementPrior experience of Managing Oracle POD, instance strategy, P2T, T2T, Data MaskingCertificate Management for Real time Integrations. Experience generate, import, export, and delete PGP and X.509 certificates for data encryption and decryptionExperie","Dallas, TX, USA","Contract, Third Party",Data Internship,3 days ,2024-05-01 03:12:50.575795,1 day ago ,,https://www.dice.com/company/91081414?companyname=Cyber%20Sphere%20LLC,146
OneTrust Consultant,VLink Inc,"Role: OneTrust Developer Location : Remote Duration : Long Term 5+ years of OneTrust development experience (OneTrust Certification Preferred) Configure and support DPIA/PIA/Data mapping/Vendor risk management, and Cookie Management solutions. Proficient in Designing and configuring on OneTrust Experience developing privacy solutions within OneTrust which would include designing/creating/optimizing complex assessment templates, workflows, and/or Incident and data attributes. Ability to customize","Dallas, TX, USA","Contract, Third Party",Data Internship,16 days ,2024-04-18 03:12:50.575795,,,https://www.dice.com/company/RTL109178?companyname=VLink%20Inc,146
Postgres Developer,Vy Systems,"10+ years of Postgres database development experience in various phases of software development including Analysis, Design, Development, Testing and Implementation.Experience of Postgres version 9 and above (Open Source version or EDB or Percona Postgres flavor)Candidate should be able to independently and implement data models.Solid Postgres SQL development experience using PL/pgSQLKnowledge and experience of database development using Oracle SQL PLSQL will be added advantages.Strong experience","Dallas, TX, USA","Contract, Third Party",Data Internship,8 days ,2024-04-26 03:12:50.575795,7 days ago ,,https://www.dice.com/company/10114746?companyname=Vy%20Systems,146
BI Developer with SQL and SAP CDS views,VRIT Tech Inc,"10 years experience as SQL Developer with Power BIExperience with SQL Server Reporting Services and SQL Server Analysis Services, Extensive expertise in configuring security measures, overseeing workspace management, and managing data flows within Power BI, encompassing both desktop and Power BI service, with over 3 years of experience.  Strong understanding of SAP HANA Views and setting up connection with SAP HANA views. Proficient in Power Query and M language, having utilized these tools for","Dallas, TX, USA",Part-time,Data Internship,1 day ,2024-05-03 03:12:50.575795,,,https://www.dice.com/company/91157206?companyname=VRIT%20Tech%20Inc,146
